1887
2.7200 0.0000 0.0716 1 3.9009 0.5 6.7942 0.5 11.4250 0.5 13.1427 0.5 30.1044 0.5 13.1427 0.5 21.5159 0.5 25.6749 0.5 23.2196 0.5 30.1044 0.5 36.7449 0.5 48.0313 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 13.8692 0.5 
2.8800 0.0000 0.0801 1 3.9038 0.5 6.7988 0.5 11.4323 0.5 13.1507 0.5 30.1182 0.5 13.1507 0.5 21.5274 0.5 25.6877 0.5 23.2314 0.5 30.1182 0.5 36.7604 0.5 48.0366 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 13.8778 0.5 
3.0400 0.0000 0.0892 1 3.9068 0.5 6.8036 0.5 11.4399 0.5 13.1591 0.5 30.1328 0.5 13.1591 0.5 21.5395 0.5 25.7011 0.5 23.2438 0.5 30.1328 0.5 36.7767 0.5 48.0422 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 13.8868 0.5 
3.2000 0.0000 0.0987 1 3.9100 0.5 6.8086 0.5 11.4479 0.5 13.1680 0.5 30.1481 0.5 13.1680 0.5 21.5522 0.5 25.7153 0.5 23.2569 0.5 30.1481 0.5 36.7938 0.5 48.0481 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 13.8962 0.5 
3.3600 0.0000 0.1086 1 3.9133 0.5 6.8138 0.5 11.4563 0.5 13.1773 0.5 30.1642 0.5 13.1773 0.5 21.5655 0.5 25.7301 0.5 23.2706 0.5 30.1642 0.5 36.8118 0.5 48.0543 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 13.9061 0.5 
3.5200 0.0000 0.1191 1 3.9168 0.5 6.8193 0.5 11.4651 0.5 13.1870 0.5 30.1811 0.5 13.1870 0.5 21.5794 0.5 25.7456 0.5 23.2849 0.5 30.1811 0.5 36.8306 0.5 48.0606 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 13.9165 0.5 
3.6800 0.0000 0.1299 1 3.9204 0.5 6.8249 0.5 11.4743 0.5 13.1972 0.5 30.1986 0.5 13.1972 0.5 21.5940 0.5 25.7618 0.5 23.2999 0.5 30.1986 0.5 36.8506 0.5 48.0673 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 13.9273 0.5 
3.8400 0.0000 0.1413 1 3.9242 0.5 6.8307 0.5 11.4838 0.5 13.2077 0.5 30.2169 0.5 13.2077 0.5 21.6091 0.5 25.7786 0.5 23.3154 0.5 30.2169 0.5 36.8722 0.5 48.0741 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 13.9386 0.5 
4.0000 0.0000 0.1530 1 3.9281 0.5 6.8367 0.5 11.4937 0.5 13.2187 0.5 30.2359 0.5 13.2187 0.5 21.6248 0.5 25.7961 0.5 23.3316 0.5 30.2359 0.5 36.8946 0.5 48.0813 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 13.9503 0.5 
4.1600 0.0000 0.1652 1 3.9321 0.5 6.8430 0.5 11.5040 0.5 13.2301 0.5 30.2557 0.5 13.2301 0.5 21.6412 0.5 25.8143 0.5 23.3483 0.5 30.2557 0.5 36.9177 0.5 48.0886 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 13.9625 0.5 
4.3200 0.0000 0.1779 1 3.9363 0.5 6.8493 0.5 11.5147 0.5 13.2419 0.5 30.2762 0.5 13.2419 0.5 21.6581 0.5 25.8331 0.5 23.3657 0.5 30.2762 0.5 36.9417 0.5 48.0962 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 13.9751 0.5 
4.4800 0.0000 0.1909 1 3.9407 0.5 6.8559 0.5 11.5257 0.5 13.2541 0.5 30.2973 0.5 13.2541 0.5 21.6755 0.5 25.8526 0.5 23.3836 0.5 30.2973 0.5 36.9664 0.5 48.1039 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 13.9881 0.5 
4.6400 0.0000 0.2044 1 3.9452 0.5 6.8626 0.5 11.5371 0.5 13.2667 0.5 30.3192 0.5 13.2667 0.5 21.6936 0.5 25.8726 0.5 23.4021 0.5 30.3192 0.5 36.9919 0.5 48.1119 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.0015 0.5 
4.8000 0.0000 0.2183 1 3.9498 0.5 6.8695 0.5 11.5489 0.5 13.2796 0.5 30.3418 0.5 13.2796 0.5 21.7122 0.5 25.8933 0.5 23.4211 0.5 30.3418 0.5 37.0181 0.5 48.1201 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.0154 0.5 
4.9600 0.0000 0.2327 1 3.9545 0.5 6.8765 0.5 11.5610 0.5 13.2930 0.5 30.3650 0.5 13.2930 0.5 21.7313 0.5 25.9147 0.5 23.4407 0.5 30.3650 0.5 37.0451 0.5 48.1285 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.0296 0.5 
5.1200 0.0000 0.2474 1 3.9594 0.5 6.8837 0.5 11.5734 0.5 13.3067 0.5 30.3889 0.5 13.3067 0.5 21.7510 0.5 25.9366 0.5 23.4609 0.5 30.3889 0.5 37.0728 0.5 48.1370 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.0443 0.5 
5.2800 0.0000 0.2625 1 3.9644 0.5 6.8911 0.5 11.5862 0.5 13.3208 0.5 30.4134 0.5 13.3208 0.5 21.7713 0.5 25.9591 0.5 23.4816 0.5 30.4134 0.5 37.1011 0.5 48.1458 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.0594 0.5 
5.4400 0.0000 0.2780 1 3.9696 0.5 6.8985 0.5 11.5993 0.5 13.3352 0.5 30.4386 0.5 13.3352 0.5 21.7920 0.5 25.9822 0.5 23.5029 0.5 30.4386 0.5 37.1302 0.5 48.1547 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.0748 0.5 
5.6000 0.0000 0.2939 1 3.9749 0.5 6.9061 0.5 11.6128 0.5 13.3501 0.5 30.4644 0.5 13.3501 0.5 21.8133 0.5 26.0059 0.5 23.5246 0.5 30.4644 0.5 37.1600 0.5 48.1637 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.0907 0.5 
5.7600 0.0000 0.3102 1 3.9803 0.5 6.9138 0.5 11.6266 0.5 13.3653 0.5 30.4909 0.5 13.3653 0.5 21.8351 0.5 26.0302 0.5 23.5469 0.5 30.4909 0.5 37.1903 0.5 48.1730 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.1069 0.5 
5.9200 0.0000 0.3269 1 3.9858 0.5 6.9216 0.5 11.6407 0.5 13.3808 0.5 30.5179 0.5 13.3808 0.5 21.8574 0.5 26.0550 0.5 23.5697 0.5 30.5179 0.5 37.2214 0.5 48.1823 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.1236 0.5 
6.0800 0.0000 0.3440 1 3.9914 0.5 6.9296 0.5 11.6551 0.5 13.3967 0.5 30.5452 0.5 13.3967 0.5 21.8802 0.5 26.0804 0.5 23.5930 0.5 30.5452 0.5 37.2531 0.5 48.1918 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.1405 0.5 
6.2400 0.0000 0.3614 1 3.9972 0.5 6.9376 0.5 11.6698 0.5 13.4130 0.5 30.5727 0.5 13.4130 0.5 21.9035 0.5 26.1063 0.5 23.6167 0.5 30.5727 0.5 37.2853 0.5 48.2015 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.1579 0.5 
6.4000 0.0000 0.3791 1 4.0031 0.5 6.9457 0.5 11.6848 0.5 13.4296 0.5 30.6008 0.5 13.4296 0.5 21.9272 0.5 26.1328 0.5 23.6409 0.5 30.6008 0.5 37.3182 0.5 48.2112 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.1756 0.5 
6.5600 0.0000 0.3972 1 4.0091 0.5 6.9540 0.5 11.7001 0.5 13.4465 0.5 30.6295 0.5 13.4465 0.5 21.9515 0.5 26.1597 0.5 23.6656 0.5 30.6295 0.5 37.3516 0.5 48.2211 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.1936 0.5 
6.7200 0.0000 0.4157 1 4.0152 0.5 6.9623 0.5 11.7158 0.5 13.4637 0.5 30.6586 0.5 13.4637 0.5 21.9761 0.5 26.1872 0.5 23.6908 0.5 30.6586 0.5 37.3864 0.5 48.2311 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.2120 0.5 
6.8800 0.0000 0.4345 1 4.0214 0.5 6.9707 0.5 11.7317 0.5 13.4812 0.5 30.6883 0.5 13.4812 0.5 22.0013 0.5 26.2152 0.5 23.7164 0.5 30.6883 0.5 37.4226 0.5 48.2412 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.2308 0.5 
